"date","state","city","place_type","confirmed","deaths","is_last","estimated_population_2019","city_ibge_code","confirmed_per_100k_inhabitants","death_rate"
2020-04-01,"PR","Telêmaco Borba","city",2,0,"False",78974,4127106,2.53248,NA
2020-04-01,"PR","Terra Rica","city",1,0,"False",16789,4127304,5.95628,NA
2020-04-01,"PR","Umuarama","city",2,0,"False",111557,4128104,1.79281,NA
2020-04-01,"PR","União da Vitória","city",1,0,"False",57517,4128203,1.73862,NA
2020-04-01,"PR","Verê","city",1,0,"False",7257,4128609,13.7798,NA
2020-04-01,"PR","","state",229,3,"False",11433957,41,2.00281,0.0131
2020-04-01,"RJ","Angra dos Reis","city",1,0,"False",203785,3300100,0.49071,NA
2020-04-01,"RJ","Arraial do Cabo","city",1,1,"False",30349,3300258,3.295,1
2020-04-01,"RJ","Barra Mansa","city",2,0,"False",184412,3300407,1.08453,NA
2020-04-01,"RJ","Belford Roxo","city",3,0,"False",510906,3300456,0.58719,NA
2020-04-01,"RJ","Campos dos Goytacazes","city",1,0,"False",507548,3301009,0.19703,NA
2020-04-01,"RJ","Duque de Caxias","city",6,0,"False",919596,3301702,0.65246,NA
2020-04-01,"RJ","Guapimirim","city",1,0,"False",60517,3301850,1.65243,NA
2020-04-01,"RJ","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
2020-04-01,"RJ","Itaboraí","city",4,0,"False",240592,3301900,1.66257,NA
2020-04-01,"RJ","Macaé","city",1,0,"False",256672,3302403,0.3896,NA
2020-04-01,"RJ","Mangaratiba","city",1,0,"False",44468,3302601,2.24881,NA
2020-04-01,"RJ","Maricá","city",2,0,"False",161207,3302700,1.24064,NA
2020-04-01,"RJ","Miguel Pereira","city",1,1,"False",25538,3302908,3.91573,1
2020-04-01,"RJ","Niterói","city",62,1,"False",513584,3303302,12.07203,0.0161
2020-04-01,"RJ","Nova Iguaçu","city",7,0,"False",821128,3303500,0.85249,NA
2020-04-01,"RJ","Petrópolis","city",5,1,"False",306191,3303906,1.63297,0.2
2020-04-01,"RJ","Queimados","city",1,0,"False",150319,3304144,0.66525,NA
2020-04-01,"RJ","Resende","city",2,0,"False",131341,3304201,1.52275,NA
2020-04-01,"RJ","Rio Bonito","city",2,1,"False",60201,3304300,3.3222,0.5
2020-04-01,"RJ","Rio das Ostras","city",3,1,"False",150674,3304524,1.99105,0.3333
2020-04-01,"RJ","Rio de Janeiro","city",697,20,"False",6718903,3304557,10.37372,0.0287
2020-04-01,"RJ","São Gonçalo","city",11,1,"False",1084839,3304904,1.01398,0.0909
2020-04-01,"RJ","São João de Meriti","city",2,0,"False",472406,3305109,0.42336,NA
2020-04-01,"RJ","São Pedro da Aldeia","city",1,0,"False",104476,3305208,0.95716,NA
2020-04-01,"RJ","Seropédica","city",1,0,"False",82312,3305554,1.21489,NA
2020-04-01,"RJ","Teresópolis","city",1,0,"False",182594,3305802,0.54766,NA
2020-04-01,"RJ","Valença","city",1,0,"False",76523,3306107,1.3068,NA
2020-04-01,"RJ","Volta Redonda","city",12,1,"False",273012,3306305,4.39541,0.0833
2020-04-01,"RJ","","state",832,28,"False",17264943,33,4.81901,0.0337
2020-04-01,"RN","Açu","city",1,0,"False",58017,2400208,1.72363,NA
2020-04-01,"RN","Apodi","city",1,0,"False",35845,2401008,2.78979,NA
2020-04-01,"RN","Caicó","city",0,0,"False",67952,2402006,NA,NA
2020-04-01,"RN","Carnaubais","city",1,0,"False",10759,2402501,9.29454,NA
2020-04-01,"RN","Ceará-Mirim","city",1,0,"False",73497,2402600,1.3606,NA
2020-04-01,"RN","Importados/Indefinidos","city",2,0,"False",NA,NA,NA,NA
2020-04-01,"RN","Luís Gomes","city",1,0,"False",10116,2407005,9.88533,NA
2020-04-01,"RN","Macaíba","city",1,0,"False",80792,2407104,1.23775,NA
2020-04-01,"RN","Monte Alegre","city",1,0,"False",22451,2407807,4.45414,NA
2020-04-01,"RN","Mossoró","city",20,1,"False",297378,2408003,6.72545,0.05
2020-04-01,"RN","Natal","city",48,1,"False",884122,2408102,5.42911,0.0208
2020-04-01,"RN","Parnamirim","city",11,0,"False",261469,2403251,4.207,NA
2020-04-01,"RN","Passa e Fica","city",1,0,"False",13277,2409100,7.53182,NA
2020-04-01,"RN","São Gonçalo do Amarante","city",1,0,"False",102400,2412005,0.97656,NA
2020-04-01,"RN","São José de Mipibu","city",1,0,"False",43899,2412203,2.27796,NA
2020-04-01,"RN","Tibau","city",1,0,"False",4106,2411056,24.3546,NA
2020-04-01,"RN","","state",92,2,"False",3506853,24,2.62343,0.0217
2020-04-01,"RO","Jaru","city",1,0,"False",51775,1100114,1.93143,NA
2020-04-01,"RO","Ji-Paraná","city",1,0,"False",128969,1100122,0.77538,NA
2020-04-01,"RO","Porto Velho","city",7,1,"False",529544,1100205,1.32189,0.1429
2020-04-01,"RO","","state",9,1,"False",1777225,11,0.50641,0.1111
2020-04-01,"RR","Boa Vista","city",23,0,"False",399213,1400100,5.76134,NA
2020-04-01,"RR","Bonfim","city",3,0,"False",12409,1400159,24.176,NA
2020-04-01,"RR","","state",26,0,"False",605761,14,4.29212,NA
2020-04-01,"RS","Alegrete","city",1,0,"False",73589,4300406,1.3589,NA
2020-04-01,"RS","Alvorada","city",2,0,"False",210305,4300604,0.951,NA
2020-04-01,"RS","Anta Gorda","city",2,0,"False",5981,4300703,33.43922,NA
2020-04-01,"RS","Bagé","city",15,0,"False",121143,4301602,12.38206,NA
2020-04-01,"RS","Bento Gonçalves","city",2,0,"False",120454,4302105,1.66038,NA
2020-04-01,"RS","Cachoeira do Sul","city",1,0,"False",82201,4303004,1.21653,NA
2020-04-01,"RS","Cachoeirinha","city",1,0,"False",130293,4303103,0.7675,NA
2020-04-01,"RS","Camaquã","city",0,0,"False",66261,4303509,NA,NA
2020-04-01,"RS","Campo Bom","city",2,0,"False",66712,4303905,2.99796,NA
2020-04-01,"RS","Canguçu","city",1,0,"False",56045,4304507,1.78428,NA
2020-04-01,"RS","Canoas","city",8,0,"False",346616,4304606,2.30803,NA
2020-04-01,"RS","Capão da Canoa","city",2,0,"False",53049,4304630,3.7701,NA
2020-04-01,"RS","Capão do Leão","city",1,0,"False",25354,4304663,3.94415,NA
2020-04-01,"RS","Carlos Barbosa","city",1,0,"False",29833,4304804,3.35199,NA
2020-04-01,"RS","Caxias do Sul","city",13,0,"False",510906,4305108,2.5445,NA
2020-04-01,"RS","Cerro Grande do Sul","city",1,0,"False",12239,4305173,8.1706,NA
2020-04-01,"RS","Charqueadas","city",1,0,"False",40789,4305355,2.45164,NA
2020-04-01,"RS","Cruzeiro do Sul","city",1,0,"False",12348,4306205,8.09848,NA
2020-04-01,"RS","Dois Irmãos","city",1,0,"False",32671,4306403,3.06082,NA
2020-04-01,"RS","Dom Pedrito","city",1,0,"False",38461,4306601,2.60004,NA
2020-04-01,"RS","Eldorado do Sul","city",1,0,"False",41285,4306767,2.42219,NA
2020-04-01,"RS","Erechim","city",3,0,"False",105862,4307005,2.83388,NA
2020-04-01,"RS","Estância Velha","city",2,0,"False",50022,4307609,3.99824,NA
2020-04-01,"RS","Estrela","city",1,0,"False",34116,4307807,2.93118,NA
2020-04-01,"RS","Farroupilha","city",1,0,"False",72331,4307906,1.38253,NA
2020-04-01,"RS","Garibaldi","city",1,0,"False",35070,4308607,2.85144,NA
2020-04-01,"RS","Gravataí","city",4,0,"False",281519,4309209,1.42086,NA
2020-04-01,"RS","Ivoti","city",3,1,"False",24293,4310801,12.34924,0.3333
2020-04-01,"RS","Lajeado","city",5,0,"False",84014,4311403,5.95139,NA
2020-04-01,"RS","Marau","city",2,0,"False",44161,4311809,4.52888,NA
2020-04-01,"RS","Nova Palma","city",1,0,"False",6512,4313102,15.35627,NA
2020-04-01,"RS","Novo Hamburgo","city",3,1,"False",246748,4313409,1.21582,0.3333
2020-04-01,"RS","Osório","city",1,0,"False",45994,4313508,2.1742,NA
2020-04-01,"RS","Paraí","city",1,0,"False",7657,4314001,13.05995,NA
2020-04-01,"RS","Passo Fundo","city",1,0,"False",203275,4314100,0.49194,NA
2020-04-01,"RS","Pelotas","city",2,0,"False",342405,4314407,0.5841,NA
2020-04-01,"RS","Piratini","city",1,0,"False",20663,4314605,4.83957,NA
2020-04-01,"RS","Porto Alegre","city",190,3,"False",1483771,4314902,12.80521,0.0158
2020-04-01,"RS","Rio Grande","city",2,0,"False",211005,4315602,0.94784,NA
2020-04-01,"RS","Rolante","city",1,0,"False",21349,4316006,4.68406,NA
2020-04-01,"RS","Santa Maria","city",2,0,"False",282123,4316907,0.70891,NA
2020-04-01,"RS","Sant'Ana do Livramento","city",5,0,"False",77027,4317103,6.49123,NA
2020-04-01,"RS","Santa Rosa","city",1,0,"False",73254,4317202,1.36511,NA
2020-04-01,"RS","Santiago","city",1,0,"False",49425,4317400,2.02327,NA
2020-04-01,"RS","Santo Antônio da Patrulha","city",1,0,"False",42894,4317608,2.33133,NA
2020-04-01,"RS","São Domingos do Sul","city",1,0,"False",3074,4318051,32.5309,NA
2020-04-01,"RS","São Leopoldo","city",4,0,"False",236835,4318705,1.68894,NA
2020-04-01,"RS","São Sebastião do Caí","city",2,0,"False",25685,4319505,7.78665,NA
2020-04-01,"RS","Sapiranga","city",1,0,"False",81734,4319901,1.22348,NA
2020-04-01,"RS","Serafina Corrêa","city",3,0,"False",17502,4320404,17.1409,NA
2020-04-01,"RS","Taquara","city",1,0,"False",57466,4321204,1.74016,NA
2020-04-01,"RS","Taquari","city",1,0,"False",26862,4321303,3.72273,NA
2020-04-01,"RS","Torres","city",7,0,"False",38732,4321501,18.07291,NA
2020-04-01,"RS","Viamão","city",3,0,"False",255224,4323002,1.17544,NA
2020-04-01,"RS","","state",316,5,"False",11377239,43,2.77748,0.0158
2020-04-01,"SC","Antônio Carlos","city",1,0,"False",8513,4201208,11.74674,NA
2020-04-01,"SC","Balneário Arroio do Silva","city",1,0,"False",13071,4201950,7.65052,NA
2020-04-01,"SC","Balneário Camboriú","city",10,0,"False",142295,4202008,7.02765,NA
2020-04-01,"SC","Blumenau","city",22,0,"False",357199,4202404,6.15903,NA
2020-04-01,"SC","Braço do Norte","city",12,0,"False",33450,4202800,35.87444,NA
2020-04-01,"SC","Brusque","city",3,0,"False",134723,4202909,2.22679,NA
2020-04-01,"SC","Camboriú","city",7,0,"False",82989,4203204,8.43485,NA
2020-04-01,"SC","Canelinha","city",1,0,"False",12240,4203709,8.16993,NA
2020-04-01,"SC","Chapecó","city",5,0,"False",220367,4204202,2.26894,NA
2020-04-01,"SC","Criciúma","city",21,0,"False",215186,4204608,9.759,NA
2020-04-01,"SC","Florianópolis","city",60,0,"False",500973,4205407,11.97669,NA
2020-04-01,"SC","Gaspar","city",2,0,"False",69639,4205902,2.87195,NA
2020-04-01,"SC","Gravatal","city",3,0,"False",11501,4206207,26.08469,NA
2020-04-01,"SC","Içara","city",1,0,"False",56421,4207007,1.77239,NA
2020-04-01,"SC","Imbituba","city",5,0,"False",44853,4207304,11.14753,NA
2020-04-01,"SC","Importados/Indefinidos","city",8,0,"False",NA,NA,NA,NA
2020-04-01,"SC","Indaial","city",1,0,"False",69425,4207502,1.4404,NA
2020-04-01,"SC","Itajaí","city",18,0,"False",219536,4208203,8.19911,NA
2020-04-01,"SC","Itapema","city",2,0,"False",65312,4208302,3.06222,NA
2020-04-01,"SC","Jaguaruna","city",2,0,"False",20024,4208807,9.98801,NA
2020-04-01,"SC","Jaraguá do Sul","city",4,0,"False",177697,4208906,2.25102,NA
2020-04-01,"SC","Joinville","city",14,1,"False",590466,4209102,2.37101,0.0714
2020-04-01,"SC","Lages","city",1,0,"False",157544,4209300,0.63474,NA
2020-04-01,"SC","Laguna","city",1,0,"False",45814,4209409,2.18274,NA
2020-04-01,"SC","Navegantes","city",3,0,"False",81475,4211306,3.68211,NA
2020-04-01,"SC","Papanduva","city",2,0,"False",19320,4212205,10.35197,NA
2020-04-01,"SC","Pescaria Brava","city",1,0,"False",10091,4212650,9.90982,NA
2020-04-01,"SC","Pomerode","city",1,0,"False",33447,4213203,2.9898,NA
2020-04-01,"SC","Porto Belo","city",4,1,"False",21388,4213500,18.70208,0.25
2020-04-01,"SC","Rancho Queimado","city",2,0,"False",2878,4214300,69.4927,NA
2020-04-01,"SC","São Francisco do Sul","city",1,0,"False",52721,4216206,1.89678,NA
2020-04-01,"SC","São José","city",10,0,"False",246586,4216602,4.05538,NA
2020-04-01,"SC","São Lourenço do Oeste","city",1,0,"False",24076,4216909,4.15351,NA
2020-04-01,"SC","São Ludgero","city",1,0,"False",13410,4217006,7.45712,NA
2020-04-01,"SC","São Pedro de Alcântara","city",1,0,"False",5823,4217253,17.17328,NA
2020-04-01,"SC","Siderópolis","city",2,0,"False",14007,4217600,14.27857,NA
2020-04-01,"SC","Tijucas","city",1,0,"False",38407,4218004,2.60369,NA
2020-04-01,"SC","Timbé do Sul","city",1,0,"False",5348,4218103,18.69858,NA
2020-04-01,"SC","Tubarão","city",10,0,"False",105686,4218707,9.46199,NA
2020-04-01,"SC","Urussanga","city",1,0,"False",21268,4219002,4.7019,NA
2020-04-01,"SC","","state",247,2,"False",7164788,42,3.44742,0.0081
2020-04-01,"SE","Aracaju","city",19,0,"False",657013,2800308,2.89188,NA
2020-04-01,"SE","Nossa Senhora da Glória","city",1,0,"False",36924,2804508,2.70827,NA
2020-04-01,"SE","Propriá","city",2,0,"False",29626,2805703,6.75083,NA
2020-04-01,"SE","","state",22,0,"False",2298696,28,0.95706,NA
2020-04-01,"SP","Americana","city",2,0,"False",239597,3501608,0.83473,NA
2020-04-01,"SP","Araçatuba","city",2,0,"False",197016,3502804,1.01515,NA
2020-04-01,"SP","Arujá","city",2,0,"False",89824,3503901,2.22658,NA
2020-04-01,"SP","Barueri","city",21,0,"False",274182,3505708,7.65915,NA
2020-04-01,"SP","Bauru","city",2,0,"False",376818,3506003,0.53076,NA
2020-04-01,"SP","Brodowski","city",1,0,"False",24939,3507803,4.00978,NA
2020-04-01,"SP","Cachoeira Paulista","city",1,0,"False",33327,3508603,3.00057,NA
2020-04-01,"SP","Caieiras","city",11,1,"False",101470,3509007,10.84064,0.0909
2020-04-01,"SP","Cajamar","city",1,0,"False",76801,3509205,1.30207,NA
2020-04-01,"SP","Campinas","city",22,1,"False",1204073,3509502,1.82713,0.0455
2020-04-01,"SP","Carapicuíba","city",7,0,"False",400927,3510609,1.74595,NA
2020-04-01,"SP","Cotia","city",21,2,"False",249210,3513009,8.42663,0.0952
2020-04-01,"SP","Diadema","city",8,0,"False",423884,3513801,1.88731,NA
2020-04-01,"SP","Embu das Artes","city",8,1,"False",273726,3515004,2.92263,0.125
2020-04-01,"SP","Ferraz de Vasconcelos","city",9,0,"False",194276,3515707,4.63258,NA
2020-04-01,"SP","Franco da Rocha","city",4,0,"False",154489,3516408,2.58918,NA
2020-04-01,"SP","Guarujá","city",1,0,"False",320459,3518701,0.31205,NA
2020-04-01,"SP","Guarulhos","city",25,2,"False",1379182,3518800,1.81267,0.08
2020-04-01,"SP","Hortolândia","city",1,0,"False",230851,3519071,0.43318,NA
2020-04-01,"SP","Importados/Indefinidos","city",59,0,"False",NA,NA,NA,NA
2020-04-01,"SP","Indaiatuba","city",2,0,"False",251627,3520509,0.79483,NA
2020-04-01,"SP","Iracemápolis","city",1,0,"False",24235,3521408,4.12626,NA
2020-04-01,"SP","Itanhaém","city",2,0,"False",101816,3522109,1.96433,NA
2020-04-01,"SP","Itapecerica da Serra","city",4,0,"False",175693,3522208,2.2767,NA
2020-04-01,"SP","Itapevi","city",6,0,"False",237700,3522505,2.52419,NA
2020-04-01,"SP","Itaquaquecetuba","city",3,0,"False",370821,3523107,0.80902,NA
2020-04-01,"SP","Itupeva","city",1,0,"False",61252,3524006,1.6326,NA
2020-04-01,"SP","Jaguariúna","city",1,0,"False",57488,3524709,1.73949,NA
2020-04-01,"SP","Jandira","city",2,0,"False",124937,3525003,1.60081,NA
2020-04-01,"SP","Jundiaí","city",5,0,"False",418962,3525904,1.19343,NA
2020-04-01,"SP","Lençóis Paulista","city",1,0,"False",68432,3526803,1.4613,NA
2020-04-01,"SP","Limeira","city",2,0,"False",306114,3526902,0.65335,NA
2020-04-01,"SP","Louveira","city",1,0,"False",48885,3527306,2.04562,NA
2020-04-01,"SP","Mairiporã","city",2,0,"False",100179,3528502,1.99643,NA
2020-04-01,"SP","Matão","city",1,0,"False",83170,3529302,1.20236,NA
2020-04-01,"SP","Mauá","city",3,0,"False",472912,3529401,0.63437,NA
2020-04-01,"SP","Mogi das Cruzes","city",11,0,"False",445842,3530607,2.46724,NA
2020-04-01,"SP","Mogi Guaçu","city",1,0,"False",151888,3530706,0.65838,NA
2020-04-01,"SP","Nova Odessa","city",1,0,"False",60174,3533403,1.66185,NA
2020-04-01,"SP","Osasco","city",43,2,"False",698418,3534401,6.15677,0.0465
2020-04-01,"SP","Paulínia","city",1,0,"False",109424,3536505,0.91388,NA
2020-04-01,"SP","Penápolis","city",1,0,"False",63407,3537305,1.57711,NA
2020-04-01,"SP","Piracicaba","city",5,0,"False",404142,3538709,1.23719,NA
2020-04-01,"SP","Pirajuí","city",1,0,"False",25492,3538907,3.9228,NA
2020-04-01,"SP","Poá","city",1,0,"False",117452,3539806,0.85141,NA
2020-04-01,"SP","Porto Feliz","city",1,0,"False",53098,3540606,1.88331,NA
2020-04-01,"SP","Praia Grande","city",1,0,"False",325073,3541000,0.30762,NA
2020-04-01,"SP","Ribeirão Pires","city",1,0,"False",123393,3543303,0.81042,NA
2020-04-01,"SP","Ribeirão Preto","city",8,1,"False",703293,3543402,1.13751,0.125
2020-04-01,"SP","Rio Claro","city",1,0,"False",206424,3543907,0.48444,NA
2020-04-01,"SP","Salto de Pirapora","city",1,0,"False",45422,3545308,2.20158,NA
2020-04-01,"SP","Santa Isabel","city",1,0,"False",57386,3546801,1.74259,NA
2020-04-01,"SP","Santana de Parnaíba","city",18,0,"False",139447,3547304,12.90813,NA
2020-04-01,"SP","Santo André","city",51,2,"False",718773,3547809,7.09543,0.0392
2020-04-01,"SP","Santos","city",23,0,"False",433311,3548500,5.30797,NA
2020-04-01,"SP","São Bernardo do Campo","city",52,2,"False",838936,3548708,6.19833,0.0385
2020-04-01,"SP","São Caetano do Sul","city",32,1,"False",161127,3548807,19.86011,0.0312
2020-04-01,"SP","São José do Rio Pardo","city",1,0,"False",54946,3549706,1.81997,NA
2020-04-01,"SP","São José do Rio Preto","city",7,0,"False",460671,3549805,1.51952,NA
2020-04-01,"SP","São José dos Campos","city",12,0,"False",721944,3549904,1.66218,NA
2020-04-01,"SP","São Paulo","city",2418,144,"False",12252023,3550308,19.73552,0.0596
2020-04-01,"SP","São Pedro","city",1,0,"False",35653,3550407,2.80481,NA
2020-04-01,"SP","São Sebastião","city",3,1,"False",88980,3550704,3.37154,0.3333
2020-04-01,"SP","São Vicente","city",2,0,"False",365798,3551009,0.54675,NA
2020-04-01,"SP","Sorocaba","city",3,1,"False",679378,3552205,0.44158,0.3333
2020-04-01,"SP","Suzano","city",4,1,"False",297637,3552502,1.34392,0.25
2020-04-01,"SP","Taboão da Serra","city",22,1,"False",289664,3552809,7.59501,0.0455
2020-04-01,"SP","Tatuí","city",1,0,"False",121766,3554003,0.82125,NA
2020-04-01,"SP","Taubaté","city",1,0,"False",314924,3554102,0.31754,NA
2020-04-01,"SP","Valinhos","city",1,0,"False",129193,3556206,0.77404,NA
2020-04-01,"SP","Vargem Grande Paulista","city",2,1,"False",52597,3556453,3.8025,0.5
2020-04-01,"SP","Vinhedo","city",1,0,"False",78728,3556701,1.2702,NA
2020-04-01,"SP","Votorantim","city",1,0,"False",122480,3557006,0.81646,NA
2020-04-01,"SP","Votuporanga","city",1,0,"False",94547,3557105,1.05768,NA
2020-04-01,"SP","","state",2981,164,"False",45919049,35,6.49186,0.055
2020-04-01,"TO","Araguaína","city",3,0,"False",180470,1702109,1.66233,NA
2020-04-01,"TO","Palmas","city",9,0,"False",299127,1721000,3.00876,NA
2020-04-01,"TO","","state",12,0,"False",1572866,17,0.76294,NA
2020-03-31,"AC","Acrelândia","city",7,0,"False",15256,1200013,45.88359,NA
2020-03-31,"AC","Porto Acre","city",1,0,"False",18504,1200807,5.40424,NA
2020-03-31,"AC","Rio Branco","city",34,0,"False",407319,1200401,8.34727,NA
2020-03-31,"AC","","state",42,0,"False",881935,12,4.76226,NA
2020-03-31,"AL","Importados/Indefinidos","city",4,0,"False",NA,NA,NA,NA
2020-03-31,"AL","Maceió","city",13,1,"False",1018948,2704302,1.27583,0.0769
2020-03-31,"AL","Porto Real do Colégio","city",1,0,"False",20066,2707503,4.98355,NA
2020-03-31,"AL","","state",18,1,"False",3337357,27,0.53935,0.0556
2020-03-31,"AM","Anori","city",1,0,"False",21010,1300102,4.75964,NA
2020-03-31,"AM","Boca do Acre","city",1,0,"False",34308,1300706,2.91477,NA
2020-03-31,"AM","Careiro da Várzea","city",1,0,"False",30225,1301159,3.30852,NA
2020-03-31,"AM","Itacoatiara","city",4,0,"False",101337,1301902,3.94723,NA
2020-03-31,"AM","Manacapuru","city",4,0,"False",97377,1302504,4.10775,NA
2020-03-31,"AM","Manaus","city",159,2,"False",2182763,1302603,7.28435,0.0126
2020-03-31,"AM","Novo Airão","city",1,0,"False",19454,1303205,5.14033,NA
2020-03-31,"AM","Parintins","city",3,1,"False",114273,1303403,2.62529,0.3333
2020-03-31,"AM","Santo Antônio do Içá","city",1,0,"False",21602,1303700,4.6292,NA
2020-03-31,"AM","","state",175,3,"False",4144597,13,4.22236,0.0171
2020-03-31,"AP","Macapá","city",10,0,"False",503327,1600303,1.98678,NA
2020-03-31,"AP","","state",10,0,"False",845731,16,1.18241,NA
2020-03-31,"BA","Alagoinhas","city",3,0,"False",151596,2900702,1.97894,NA
2020-03-31,"BA","Barra","city",1,0,"False",53578,2902708,1.86644,NA
2020-03-31,"BA","Barreiras","city",1,0,"False",155439,2903201,0.64334,NA
2020-03-31,"BA","Brumado","city",4,0,"False",67195,2904605,5.95282,NA
2020-03-31,"BA","Camaçari","city",2,0,"False",299132,2905701,0.6686,NA
2020-03-31,"BA","Canarana","city",1,0,"False",26176,2906204,3.82029,NA
2020-03-31,"BA","Candeias","city",1,0,"False",87076,2906501,1.14842,NA
2020-03-31,"BA","Catu","city",1,0,"False",54704,2907509,1.82802,NA
2020-03-31,"BA","Coaraci","city",1,0,"False",16993,2908002,5.88478,NA
2020-03-31,"BA","Conceição do Jacuípe","city",1,0,"False",33153,2908507,3.01632,NA
2020-03-31,"BA","Conde","city",1,0,"False",25837,2908606,3.87042,NA
2020-03-31,"BA","Dias d'Ávila","city",1,0,"False",81089,2910057,1.23321,NA
2020-03-31,"BA","Feira de Santana","city",18,0,"False",614872,2910800,2.92744,NA
2020-03-31,"BA","Ilhéus","city",6,0,"False",162327,2913606,3.69624,NA
2020-03-31,"BA","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
2020-03-31,"BA","Ipiaú","city",0,0,"False",45873,2913903,NA,NA
2020-03-31,"BA","Itabuna","city",4,0,"False",213223,2914802,1.87597,NA
2020-03-31,"BA","Itagibá","city",1,0,"False",14579,2915205,6.85918,NA
2020-03-31,"BA","Itajuípe","city",3,0,"False",20491,2915502,14.64057,NA
2020-03-31,"BA","Itamaraju","city",1,0,"False",64486,2915601,1.55072,NA
2020-03-31,"BA","Itororó","city",1,0,"False",20382,2917102,4.90629,NA
2020-03-31,"BA","Jequié","city",1,0,"False",155966,2918001,0.64117,NA
2020-03-31,"BA","Juazeiro","city",2,0,"False",216707,2918407,0.92291,NA
2020-03-31,"BA","Lauro de Freitas","city",12,0,"False",198440,2919207,6.04717,NA
2020-03-31,"BA","Medeiros Neto","city",1,0,"False",22688,2921104,4.40762,NA
2020-03-31,"BA","Nova Soure","city",1,0,"False",26947,2922904,3.71099,NA
2020-03-31,"BA","Pojuca","city",1,0,"False",39519,2925204,2.53043,NA
2020-03-31,"BA","Porto Seguro","city",10,0,"False",148686,2925303,6.72558,NA
2020-03-31,"BA","Prado","city",3,0,"False",28174,2925501,10.64812,NA
2020-03-31,"BA","Salvador","city",132,2,"False",2872347,2927408,4.59555,0.0152
2020-03-31,"BA","São Domingos","city",1,0,"False",9058,2928950,11.03996,NA
2020-03-31,"BA","Teixeira de Freitas","city",1,0,"False",160487,2931350,0.6231,NA
2020-03-31,"BA","","state",217,2,"False",14873064,29,1.45901,0.0092
2020-03-31,"CE","Aquiraz","city",14,0,"False",80271,2301000,17.44092,NA
2020-03-31,"CE","Beberibe","city",1,0,"False",53573,2302206,1.86661,NA
2020-03-31,"CE","Caucaia","city",1,0,"False",361400,2303709,0.2767,NA
2020-03-31,"CE","Fortaleza","city",371,6,"False",2669342,2304400,13.89856,0.0162
2020-03-31,"CE","Fortim","city",1,0,"False",16480,2304459,6.06796,NA
2020-03-31,"CE","Itaitinga","city",1,0,"False",37980,2306256,2.63296,NA
2020-03-31,"CE","Juazeiro do Norte","city",1,0,"False",274207,2307304,0.36469,NA
2020-03-31,"CE","Maracanaú","city",1,0,"False",227886,2307650,0.43882,NA
2020-03-31,"CE","Maranguape","city",1,0,"False",128978,2307700,0.77533,NA
2020-03-31,"CE","Mauriti","city",1,0,"False",47962,2308104,2.08498,NA
2020-03-31,"CE","Quixadá","city",2,0,"False",87728,2311306,2.27977,NA
2020-03-31,"CE","Santa Quitéria","city",1,1,"False",43703,2312205,2.28817,1
2020-03-31,"CE","Sobral","city",5,0,"False",208935,2312908,2.39309,NA
2020-03-31,"CE","","state",401,7,"False",9132078,23,4.39111,0.0175
2020-03-31,"DF","Brasília","city",305,3,"False",3015268,5300108,10.11519,0.0098
2020-03-31,"DF","Importados/Indefinidos","city",28,0,"False",NA,NA,NA,NA
2020-03-31,"DF","","state",333,3,"False",3015268,53,11.04379,0.009
2020-03-31,"ES","Alto Rio Novo","city",1,0,"False",7836,3200359,12.76161,NA
2020-03-31,"ES","Cachoeiro de Itapemirim","city",1,0,"False",208972,3201209,0.47853,NA
2020-03-31,"ES","Cariacica","city",5,0,"False",381285,3201308,1.31136,NA
2020-03-31,"ES","Castelo","city",1,0,"False",37534,3201407,2.66425,NA
2020-03-31,"ES","Guarapari","city",2,0,"False",124859,3202405,1.60181,NA
2020-03-31,"ES","Importados/Indefinidos","city",1,0,"False",NA,NA,NA,NA
2020-03-31,"ES","Itapemirim","city",1,0,"False",34348,3202801,2.91138,NA
2020-03-31,"ES","Linhares","city",4,0,"False",173555,3203205,2.30474,NA
2020-03-31,"ES","Santa Teresa","city",1,0,"False",23590,3204609,4.23908,NA
2020-03-31,"ES","São Mateus","city",1,0,"False",130611,3204906,0.76563,NA
2020-03-31,"ES","São Roque do Canaã","city",1,0,"False",12415,3204955,8.05477,NA
2020-03-31,"ES","Serra","city",14,0,"False",517510,3205002,2.70526,NA
2020-03-31,"ES","Viana","city",1,0,"False",78239,3205101,1.27813,NA
2020-03-31,"ES","Vila Velha","city",35,0,"False",493838,3205200,7.08734,NA
2020-03-31,"ES","Vitória","city",28,0,"False",362097,3205309,7.73273,NA
2020-03-31,"ES","","state",97,0,"False",4018650,32,2.41375,NA
2020-03-31,"GO","Águas Lindas de Goiás","city",1,0,"False",212440,5200258,0.47072,NA
2020-03-31,"GO","Anápolis","city",4,0,"False",386923,5201108,1.0338,NA
2020-03-31,"GO","Aparecida de Goiânia","city",2,0,"False",578179,5201405,0.34591,NA
2020-03-31,"GO","Catalão","city",1,0,"False",108823,5205109,0.91892,NA
2020-03-31,"GO","Goianésia","city",1,0,"False",70084,5208608,1.42686,NA
2020-03-31,"GO","Goiânia","city",39,0,"False",1516113,5208707,2.57237,NA
2020-03-31,"GO","Hidrolândia","city",0,0,"False",21706,5209705,NA,NA
